$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,bearing,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received,destinationNaptanId,destinationName,direction,api_fetch_time
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2006894985,1,467,940GZZLUWIG,Willesden Green Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-28T09:23:16.2885388Z,1127,Between Harrow on the Hill and Northwick Park,Baker Street,2025-11-28T09:42:03Z,2025-11-28T09:42:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:23:02.715Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,outbound,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2081630598,1,440,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-28T09:23:16.2885388Z,1788,At Willesden Green,Aldgate,2025-11-28T09:53:04Z,2025-11-28T09:53:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:22:57.328Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",232618219,1,421,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-28T09:23:16.2885388Z,47,Between Kings Cross St. Pancras and Euston Square,Watford,2025-11-28T09:24:03Z,2025-11-28T09:24:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:22:57.924Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1330631417,1,435,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-28T09:23:16.2885388Z,1007,At Moorgate Platform 1,Check Front of Train,2025-11-28T09:40:03Z,2025-11-28T09:40:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:22:57.924Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,,,,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1586943754,1,423,940GZZLUKSX,King's Cross St. Pancras Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-28T09:23:16.2885388Z,78,At Euston Square Platform 2,Aldgate,2025-11-28T09:24:34Z,2025-11-28T09:24:34Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:23:00.29Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2063011994,1,444,940GZZLUHOH,Harrow-on-the-Hill Underground Station,metropolitan,Metropolitan,Southbound Fast - Platform 6,,2025-11-28T09:23:16.2885388Z,587,At Ruislip Manor Platform 2,Check Front of Train,2025-11-28T09:33:03Z,2025-11-28T09:33:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:22:59.699Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,,,,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1230819990,1,466,940GZZLUPNR,Pinner Underground Station,metropolitan,Metropolitan,Southbound - Platform 2,,2025-11-28T09:23:16.2885388Z,348,Between Moor Park and Northwood,Check Front of Train,2025-11-28T09:29:04Z,2025-11-28T09:29:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:23:01.424Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,,,,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",622583496,1,474,940GZZLUWHW,West Harrow Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-28T09:23:16.2885388Z,648,Approaching Wembley Park Platform 2,Uxbridge,2025-11-28T09:34:04Z,2025-11-28T09:34:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:23:02.515Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-759476230,1,467,940GZZLUWYP,Wembley Park Underground Station,metropolitan,Metropolitan,Southbound - Platform 5,,2025-11-28T09:23:16.2885388Z,468,Between Harrow on the Hill and Northwick Park,Baker Street,2025-11-28T09:31:04Z,2025-11-28T09:31:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:23:02.435Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,outbound,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1364489561,1,463,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-28T09:23:16.2885388Z,258,Approaching Neasden,Baker Street,2025-11-28T09:27:34Z,2025-11-28T09:27:34Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:22:59.134Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,outbound,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1281925032,1,470,940GZZLUNKP,Northwick Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-28T09:23:16.2885388Z,1428,Left Finchley Road,Chesham,2025-11-28T09:47:04Z,2025-11-28T09:47:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:23:01.191Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-648370918,1,450,940GZZLUCSM,Chesham Underground Station,metropolitan,Metropolitan,North / South,,2025-11-28T09:23:16.2885388Z,288,Near Chesham,Chesham,2025-11-28T09:28:04Z,2025-11-28T09:28:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:22:57.406Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-478682100,1,410,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-28T09:23:16.2885388Z,107,Approaching Great Portland Street Platform 2,Aldgate,2025-11-28T09:25:03Z,2025-11-28T09:25:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:22:57.924Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-488113721,1,467,940GZZLUNDN,Neasden Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-28T09:23:16.2885388Z,827,Between Harrow on the Hill and Northwick Park,Baker Street,2025-11-28T09:37:03Z,2025-11-28T09:37:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:23:00.992Z,2025-11-28T09:23:16Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,outbound,2025-11-28 09:23:46
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-67550650,1,440,940GZZLULVT,Liverpool Street Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-28T09:24:19.1957417Z,1724,Between Willesden Green and Finchley Road,Aldgate,2025-11-28T09:53:03Z,2025-11-28T09:53:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:24:06.994Z,2025-11-28T09:24:19Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:24:48
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1049058915,1,470,940GZZLUNHA,North Harrow Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-28T09:24:19.1957417Z,1664,Between Finchley Road and Willesden Green,Chesham,2025-11-28T09:52:03Z,2025-11-28T09:52:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:24:07.716Z,2025-11-28T09:24:19Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-28 09:24:48
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-83344827,1,440,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-28T09:24:19.1957417Z,1605,Between Willesden Green and Finchley Road,Aldgate,2025-11-28T09:51:04Z,2025-11-28T09:51:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:24:07.5Z,2025-11-28T09:24:19Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:24:48
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",851721776,1,431,940GZZLUUXB,Uxbridge Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-28T09:24:19.1957417Z,1784,Between Neasden and Wembley Park,Uxbridge,2025-11-28T09:54:03Z,2025-11-28T09:54:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:24:09.123Z,2025-11-28T09:24:19Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,,2025-11-28 09:24:48
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2034931580,1,470,940GZZLUPNR,Pinner Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-28T09:24:19.1957417Z,1785,Between Finchley Road and Willesden Green,Chesham,2025-11-28T09:54:04Z,2025-11-28T09:54:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:24:08.386Z,2025-11-28T09:24:19Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-28 09:24:48
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-471013993,1,446,940GZZLURKW,Rickmansworth Underground Station,metropolitan,Metropolitan,Southbound - Platform 2,,2025-11-28T09:25:25.1808592Z,699,Between Amersham and Chalfont & Latimer,Aldgate,2025-11-28T09:37:04Z,2025-11-28T09:37:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:25:03.294Z,2025-11-28T09:25:25Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:25:54
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1945211360,1,470,940GZZLUNWH,Northwood Hills Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-28T09:25:25.1808592Z,1718,Approaching Willesden Green Platform 1,Chesham,2025-11-28T09:54:03Z,2025-11-28T09:54:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:25:02.954Z,2025-11-28T09:25:25Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-28 09:25:54
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1138873394,1,446,940GZZLUNWH,Northwood Hills Underground Station,metropolitan,Metropolitan,Southbound - Platform 2,,2025-11-28T09:25:25.1808592Z,1418,Between Amersham and Chalfont & Latimer,Aldgate,2025-11-28T09:49:03Z,2025-11-28T09:49:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:25:02.954Z,2025-11-28T09:25:25Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:25:54
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",561905273,1,446,940GZZLUCYD,Chorleywood Underground Station,metropolitan,Metropolitan,Southbound - Platform 2,,2025-11-28T09:25:25.1808592Z,339,Between Amersham and Chalfont & Latimer,Aldgate,2025-11-28T09:31:04Z,2025-11-28T09:31:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:24:58.094Z,2025-11-28T09:25:25Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:25:54
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1230688918,1,446,940GZZLUPNR,Pinner Underground Station,metropolitan,Metropolitan,Southbound - Platform 2,,2025-11-28T09:25:25.1808592Z,1599,Between Amersham and Chalfont & Latimer,Aldgate,2025-11-28T09:52:04Z,2025-11-28T09:52:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:25:03.122Z,2025-11-28T09:25:25Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:25:54
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-471276133,1,446,940GZZLUNOW,Northwood Underground Station,metropolitan,Metropolitan,Southbound - Platform 2,,2025-11-28T09:25:25.1808592Z,1298,Between Amersham and Chalfont & Latimer,Aldgate,2025-11-28T09:47:03Z,2025-11-28T09:47:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:25:02.845Z,2025-11-28T09:25:25Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:25:54
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-854163956,1,442,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-28T09:25:25.1808592Z,1659,Between North Harrow and Harrow on the Hill,Check Front of Train,2025-11-28T09:53:04Z,2025-11-28T09:53:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:24:59.009Z,2025-11-28T09:25:25Z,0001-01-01T00:00:00,,,,2025-11-28 09:25:54
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1410894268,1,446,940GZZLUMPK,Moor Park Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-28T09:25:25.1808592Z,1059,Between Amersham and Chalfont & Latimer,Aldgate,2025-11-28T09:43:04Z,2025-11-28T09:43:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:25:02.03Z,2025-11-28T09:25:25Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:25:54
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",244784013,1,446,940GZZLUNHA,North Harrow Underground Station,metropolitan,Metropolitan,Southbound - Platform 2,,2025-11-28T09:25:25.1808592Z,1719,Between Amersham and Chalfont & Latimer,Aldgate,2025-11-28T09:54:04Z,2025-11-28T09:54:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:25:02.538Z,2025-11-28T09:25:25Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:25:54
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",195958097,1,446,940GZZLUCAL,Chalfont & Latimer Underground Station,metropolitan,Metropolitan,Southbound - Platform 2,,2025-11-28T09:25:25.1808592Z,188,Between Amersham and Chalfont & Latimer,Aldgate,2025-11-28T09:28:33Z,2025-11-28T09:28:33Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:24:58.016Z,2025-11-28T09:25:25Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:25:54
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1523952883,1,412,940GZZLUALD,Aldgate Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-28T09:26:17.5276003Z,1792,At Wembley Park,Check Front of Train,2025-11-28T09:56:09Z,2025-11-28T09:56:09Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:25:57.387Z,2025-11-28T09:26:17Z,0001-01-01T00:00:00,,,,2025-11-28 09:27:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1678298194,1,470,940GZZLUMPK,Moor Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 3,,2025-11-28T09:26:17.5276003Z,1732,Between Willesden Green and Neasden,Chesham,2025-11-28T09:55:09Z,2025-11-28T09:55:09Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:26:00.304Z,2025-11-28T09:26:17Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-28 09:27:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-738680715,1,470,940GZZLUNOW,Northwood Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-28T09:26:17.5276003Z,1612,Between Willesden Green and Neasden,Chesham,2025-11-28T09:53:09Z,2025-11-28T09:53:09Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:26:01.176Z,2025-11-28T09:26:17Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-28 09:27:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1336781502,1,412,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Southbound - Platform 3,,2025-11-28T09:26:17.5276003Z,771,At Wembley Park,Aldgate,2025-11-28T09:39:08Z,2025-11-28T09:39:08Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:25:57.776Z,2025-11-28T09:26:17Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:27:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",131827922,1,432,940GZZLUNKP,Northwick Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-28T09:27:21.7257092Z,1665,Between Baker Street and Finchley Road,Uxbridge,2025-11-28T09:55:06Z,2025-11-28T09:55:06Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:27:05.456Z,2025-11-28T09:27:21Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-28 09:28:22
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1465584778,1,412,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-28T09:28:32.3255869Z,873,Between Wembley Park and Neasden,Aldgate,2025-11-28T09:43:05Z,2025-11-28T09:43:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:27:59.772Z,2025-11-28T09:28:32Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:29:23
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-738418567,1,470,940GZZLURKW,Rickmansworth Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-28T09:28:32.3255869Z,1653,Approaching Wembley Park Platform 2,Chesham,2025-11-28T09:56:05Z,2025-11-28T09:56:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:28:06.107Z,2025-11-28T09:28:32Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-28 09:29:23
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1878715050,1,412,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-28T09:28:32.3255869Z,814,Between Wembley Park and Neasden,Aldgate,2025-11-28T09:42:06Z,2025-11-28T09:42:06Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:28:01.35Z,2025-11-28T09:28:32Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:29:23
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-945456812,1,432,940GZZLUHOH,Harrow-on-the-Hill Underground Station,metropolitan,Metropolitan,Northbound Fast - Platform 3,,2025-11-28T09:28:32.3255869Z,1713,Between Baker Street and Finchley Road,Uxbridge,2025-11-28T09:57:05Z,2025-11-28T09:57:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:28:02.691Z,2025-11-28T09:28:32Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-28 09:29:23
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1049101795,1,413,940GZZLUWIG,Willesden Green Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-28T09:29:16.392261Z,1132,Approaching Northwick Park,Aldgate,2025-11-28T09:48:08Z,2025-11-28T09:48:08Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:29:04.831Z,2025-11-28T09:29:16Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,,2025-11-28 09:30:25
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1683127406,1,413,940GZZLUWYP,Wembley Park Underground Station,metropolitan,Metropolitan,Southbound - Platform 5,,2025-11-28T09:29:16.392261Z,473,Approaching Northwick Park,Aldgate,2025-11-28T09:37:09Z,2025-11-28T09:37:09Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:29:04.456Z,2025-11-28T09:29:16Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:30:25
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1410255443,1,413,940GZZLUNDN,Neasden Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-28T09:29:16.392261Z,832,Approaching Northwick Park,Aldgate,2025-11-28T09:43:08Z,2025-11-28T09:43:08Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:29:01.795Z,2025-11-28T09:29:16Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,,2025-11-28 09:30:25
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1026565025,1,412,940GZZLUKSX,King's Cross St. Pancras Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-28T09:29:16.392261Z,952,Between Neasden and Willesden Green,Aldgate,2025-11-28T09:45:08Z,2025-11-28T09:45:08Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:29:00.75Z,2025-11-28T09:29:16Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-28 09:30:25
